"subject";"activity";"featDomain";"featAcceleration";"featInstrument";"featJerk";"featMagnitude";"featVariable";"featAxis";"count";"meanValue"
"758";10;"STANDING";"Time";"Body";"Accelerometer";"Jerk";"Magnitude";"SD";"NA";96;-0.777345431613542
"759";10;"STANDING";"Time";"Gravity";"Accelerometer";"NA";"NA";"Mean";"X";96;0.441236068541667
"760";10;"STANDING";"Time";"Gravity";"Accelerometer";"NA";"NA";"Mean";"Y";96;0.2005691803125
"761";10;"STANDING";"Time";"Gravity";"Accelerometer";"NA";"NA";"Mean";"Z";96;-0.05453204484375
"762";10;"STANDING";"Time";"Gravity";"Accelerometer";"NA";"NA";"SD";"X";96;-0.968072754375
"763";10;"STANDING";"Time";"Gravity";"Accelerometer";"NA";"NA";"SD";"Y";96;-0.953455064479167
"764";10;"STANDING";"Time";"Gravity";"Accelerometer";"NA";"NA";"SD";"Z";96;-0.961197428552083
"765";10;"STANDING";"Time";"Gravity";"Accelerometer";"NA";"Magnitude";"Mean";"NA";96;-0.801728673104167
"766";10;"STANDING";"Time";"Gravity";"Accelerometer";"NA";"Magnitude";"SD";"NA";96;-0.795247255416667
"767";10;"STANDING";"Freq";"NA";"Gyroscope";"NA";"NA";"Mean";"X";96;-0.819983751770833
"768";10;"STANDING";"Freq";"NA";"Gyroscope";"NA";"NA";"Mean";"Y";96;-0.861050933645833
"769";10;"STANDING";"Freq";"NA";"Gyroscope";"NA";"NA";"Mean";"Z";96;-0.792357543844792
"770";10;"STANDING";"Freq";"NA";"Gyroscope";"NA";"NA";"SD";"X";96;-0.858958473125
"771";10;"STANDING";"Freq";"NA";"Gyroscope";"NA";"NA";"SD";"Y";96;-0.846707374791667
"772";10;"STANDING";"Freq";"NA";"Gyroscope";"NA";"NA";"SD";"Z";96;-0.829842093020833
"773";10;"STANDING";"Freq";"NA";"Gyroscope";"NA";"Magnitude";"Mean";"NA";96;-0.845024943541667
"774";10;"STANDING";"Freq";"NA";"Gyroscope";"NA";"Magnitude";"SD";"NA";96;-0.856745923229167
"775";10;"STANDING";"Freq";"NA";"Gyroscope";"Jerk";"Magnitude";"Mean";"NA";96;-0.8851999225
"776";10;"STANDING";"Freq";"NA";"Gyroscope";"Jerk";"Magnitude";"SD";"NA";96;-0.881496240729167
"777";10;"STANDING";"Freq";"Body";"Accelerometer";"NA";"NA";"Mean";"X";96;-0.822505930166667
"778";10;"STANDING";"Freq";"Body";"Accelerometer";"NA";"NA";"Mean";"Y";96;-0.720876538833333
"779";10;"STANDING";"Freq";"Body";"Accelerometer";"NA";"NA";"Mean";"Z";96;-0.862321343125
"780";10;"STANDING";"Freq";"Body";"Accelerometer";"NA";"NA";"SD";"X";96;-0.845922740729167
"781";10;"STANDING";"Freq";"Body";"Accelerometer";"NA";"NA";"SD";"Y";96;-0.751383960510417
"782";10;"STANDING";"Freq";"Body";"Accelerometer";"NA";"NA";"SD";"Z";96;-0.86121794721875
"783";10;"STANDING";"Freq";"Body";"Accelerometer";"NA";"Magnitude";"Mean";"NA";96;-0.786961677072917
"784";10;"STANDING";"Freq";"Body";"Accelerometer";"NA";"Magnitude";"SD";"NA";96;-0.834157293125
"785";10;"STANDING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"Mean";"X";96;-0.826063598282292
"786";10;"STANDING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"Mean";"Y";96;-0.744950073
"787";10;"STANDING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"Mean";"Z";96;-0.878450186458333
"788";10;"STANDING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"SD";"X";96;-0.831379930459062
"789";10;"STANDING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"SD";"Y";96;-0.7410383354375
"790";10;"STANDING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"SD";"Z";96;-0.899683347916667
"791";10;"STANDING";"Freq";"Body";"Accelerometer";"Jerk";"Magnitude";"Mean";"NA";96;-0.783269770302083
"792";10;"STANDING";"Freq";"Body";"Accelerometer";"Jerk";"Magnitude";"SD";"NA";96;-0.770950588979167
"793";11;"WALKING_UPSTAIRS";"Time";"NA";"Gyroscope";"NA";"NA";"Mean";"X";316;-0.0547328440272468
"794";11;"WALKING_UPSTAIRS";"Time";"NA";"Gyroscope";"NA";"NA";"Mean";"Y";316;-0.0582275770813291
"795";11;"WALKING_UPSTAIRS";"Time";"NA";"Gyroscope";"NA";"NA";"Mean";"Z";316;0.087284109682356
"796";11;"WALKING_UPSTAIRS";"Time";"NA";"Gyroscope";"NA";"NA";"SD";"X";316;-0.739922126628797
"797";11;"WALKING_UPSTAIRS";"Time";"NA";"Gyroscope";"NA";"NA";"SD";"Y";316;-0.703501766487342
"798";11;"WALKING_UPSTAIRS";"Time";"NA";"Gyroscope";"NA";"NA";"SD";"Z";316;-0.725016008797468
"799";11;"WALKING_UPSTAIRS";"Time";"NA";"Gyroscope";"NA";"Magnitude";"Mean";"NA";316;-0.628367851066456
"800";11;"WALKING_UPSTAIRS";"Time";"NA";"Gyroscope";"NA";"Magnitude";"SD";"NA";316;-0.696771378957911
"801";11;"WALKING_UPSTAIRS";"Time";"NA";"Gyroscope";"Jerk";"NA";"Mean";"X";316;-0.0805473309873418
"802";11;"WALKING_UPSTAIRS";"Time";"NA";"Gyroscope";"Jerk";"NA";"Mean";"Y";316;-0.0493914065474684
"803";11;"WALKING_UPSTAIRS";"Time";"NA";"Gyroscope";"Jerk";"NA";"Mean";"Z";316;-0.0480140167267405
"804";11;"WALKING_UPSTAIRS";"Time";"NA";"Gyroscope";"Jerk";"NA";"SD";"X";316;-0.781738140601266
"805";11;"WALKING_UPSTAIRS";"Time";"NA";"Gyroscope";"Jerk";"NA";"SD";"Y";316;-0.868377254082279
"806";11;"WALKING_UPSTAIRS";"Time";"NA";"Gyroscope";"Jerk";"NA";"SD";"Z";316;-0.795490882468354
"807";11;"WALKING_UPSTAIRS";"Time";"NA";"Gyroscope";"Jerk";"Magnitude";"Mean";"NA";316;-0.826829028481013
"808";11;"WALKING_UPSTAIRS";"Time";"NA";"Gyroscope";"Jerk";"Magnitude";"SD";"NA";316;-0.866905012626582
"809";11;"WALKING_UPSTAIRS";"Time";"Body";"Accelerometer";"NA";"NA";"Mean";"X";316;0.27658531139557
"810";11;"WALKING_UPSTAIRS";"Time";"Body";"Accelerometer";"NA";"NA";"Mean";"Y";316;-0.0191272531933228
"811";11;"WALKING_UPSTAIRS";"Time";"Body";"Accelerometer";"NA";"NA";"Mean";"Z";316;-0.108941761642405
"812";11;"WALKING_UPSTAIRS";"Time";"Body";"Accelerometer";"NA";"NA";"SD";"X";316;-0.58947649779557
"813";11;"WALKING_UPSTAIRS";"Time";"Body";"Accelerometer";"NA";"NA";"SD";"Y";316;-0.490379346996835
"814";11;"WALKING_UPSTAIRS";"Time";"Body";"Accelerometer";"NA";"NA";"SD";"Z";316;-0.665324314227848
"815";11;"WALKING_UPSTAIRS";"Time";"Body";"Accelerometer";"NA";"Magnitude";"Mean";"NA";316;-0.542825032813608
"816";11;"WALKING_UPSTAIRS";"Time";"Body";"Accelerometer";"NA";"Magnitude";"SD";"NA";316;-0.612882270912658
"817";11;"WALKING_UPSTAIRS";"Time";"Body";"Accelerometer";"Jerk";"NA";"Mean";"X";316;0.0830134540658228
"818";11;"WALKING_UPSTAIRS";"Time";"Body";"Accelerometer";"Jerk";"NA";"Mean";"Y";316;0.0078044254343038
"819";11;"WALKING_UPSTAIRS";"Time";"Body";"Accelerometer";"Jerk";"NA";"Mean";"Z";316;-0.00657424975259494
"820";11;"WALKING_UPSTAIRS";"Time";"Body";"Accelerometer";"Jerk";"NA";"SD";"X";316;-0.659323083055063
"821";11;"WALKING_UPSTAIRS";"Time";"Body";"Accelerometer";"Jerk";"NA";"SD";"Y";316;-0.608784226719937
"822";11;"WALKING_UPSTAIRS";"Time";"Body";"Accelerometer";"Jerk";"NA";"SD";"Z";316;-0.842511816044304
"823";11;"WALKING_UPSTAIRS";"Time";"Body";"Accelerometer";"Jerk";"Magnitude";"Mean";"NA";316;-0.679819504547468
"824";11;"WALKING_UPSTAIRS";"Time";"Body";"Accelerometer";"Jerk";"Magnitude";"SD";"NA";316;-0.664241760370253
"825";11;"WALKING_UPSTAIRS";"Time";"Gravity";"Accelerometer";"NA";"NA";"Mean";"X";316;0.730526184936709
"826";11;"WALKING_UPSTAIRS";"Time";"Gravity";"Accelerometer";"NA";"NA";"Mean";"Y";316;0.0527387028613924
"827";11;"WALKING_UPSTAIRS";"Time";"Gravity";"Accelerometer";"NA";"NA";"Mean";"Z";316;0.140209861246835
"828";11;"WALKING_UPSTAIRS";"Time";"Gravity";"Accelerometer";"NA";"NA";"SD";"X";316;-0.975394457689873
"829";11;"WALKING_UPSTAIRS";"Time";"Gravity";"Accelerometer";"NA";"NA";"SD";"Y";316;-0.957138770727848
"830";11;"WALKING_UPSTAIRS";"Time";"Gravity";"Accelerometer";"NA";"NA";"SD";"Z";316;-0.956812000411392
"831";11;"WALKING_UPSTAIRS";"Time";"Gravity";"Accelerometer";"NA";"Magnitude";"Mean";"NA";316;-0.542825032813608
"832";11;"WALKING_UPSTAIRS";"Time";"Gravity";"Accelerometer";"NA";"Magnitude";"SD";"NA";316;-0.612882270912658
"833";11;"WALKING_UPSTAIRS";"Freq";"NA";"Gyroscope";"NA";"NA";"Mean";"X";316;-0.709949332117089
"834";11;"WALKING_UPSTAIRS";"Freq";"NA";"Gyroscope";"NA";"NA";"Mean";"Y";316;-0.776852868955696
"835";11;"WALKING_UPSTAIRS";"Freq";"NA";"Gyroscope";"NA";"NA";"Mean";"Z";316;-0.708842979272152
"836";11;"WALKING_UPSTAIRS";"Freq";"NA";"Gyroscope";"NA";"NA";"SD";"X";316;-0.751758277167721
"837";11;"WALKING_UPSTAIRS";"Freq";"NA";"Gyroscope";"NA";"NA";"SD";"Y";316;-0.670892713066772
"838";11;"WALKING_UPSTAIRS";"Freq";"NA";"Gyroscope";"NA";"NA";"SD";"Z";316;-0.75596062835443
"839";11;"WALKING_UPSTAIRS";"Freq";"NA";"Gyroscope";"NA";"Magnitude";"Mean";"NA";316;-0.757585939588608
"840";11;"WALKING_UPSTAIRS";"Freq";"NA";"Gyroscope";"NA";"Magnitude";"SD";"NA";316;-0.711267219682278
"841";11;"WALKING_UPSTAIRS";"Freq";"NA";"Gyroscope";"Jerk";"Magnitude";"Mean";"NA";316;-0.864827011392405
"842";11;"WALKING_UPSTAIRS";"Freq";"NA";"Gyroscope";"Jerk";"Magnitude";"SD";"NA";316;-0.879254016740506
"843";11;"WALKING_UPSTAIRS";"Freq";"Body";"Accelerometer";"NA";"NA";"Mean";"X";316;-0.619524028324684
"844";11;"WALKING_UPSTAIRS";"Freq";"Body";"Accelerometer";"NA";"NA";"Mean";"Y";316;-0.531455265662532
"845";11;"WALKING_UPSTAIRS";"Freq";"Body";"Accelerometer";"NA";"NA";"Mean";"Z";316;-0.750026145791139
"846";11;"WALKING_UPSTAIRS";"Freq";"Body";"Accelerometer";"NA";"NA";"SD";"X";316;-0.579491754749367
"847";11;"WALKING_UPSTAIRS";"Freq";"Body";"Accelerometer";"NA";"NA";"SD";"Y";316;-0.502570240243354
"848";11;"WALKING_UPSTAIRS";"Freq";"Body";"Accelerometer";"NA";"NA";"SD";"Z";316;-0.652095671108544
"849";11;"WALKING_UPSTAIRS";"Freq";"Body";"Accelerometer";"NA";"Magnitude";"Mean";"NA";316;-0.611528074359177
"850";11;"WALKING_UPSTAIRS";"Freq";"Body";"Accelerometer";"NA";"Magnitude";"SD";"NA";316;-0.674470159009494
"851";11;"WALKING_UPSTAIRS";"Freq";"Body";"Accelerometer";"Jerk";"NA";"Mean";"X";316;-0.676672987166456
"852";11;"WALKING_UPSTAIRS";"Freq";"Body";"Accelerometer";"Jerk";"NA";"Mean";"Y";316;-0.632374688606013
"853";11;"WALKING_UPSTAIRS";"Freq";"Body";"Accelerometer";"Jerk";"NA";"Mean";"Z";316;-0.825559590221519
"854";11;"WALKING_UPSTAIRS";"Freq";"Body";"Accelerometer";"Jerk";"NA";"SD";"X";316;-0.672195644346519
"855";11;"WALKING_UPSTAIRS";"Freq";"Body";"Accelerometer";"Jerk";"NA";"SD";"Y";316;-0.609444998247785
"856";11;"WALKING_UPSTAIRS";"Freq";"Body";"Accelerometer";"Jerk";"NA";"SD";"Z";316;-0.858259630601266
"857";11;"WALKING_UPSTAIRS";"Freq";"Body";"Accelerometer";"Jerk";"Magnitude";"Mean";"NA";316;-0.656133473274684
"858";11;"WALKING_UPSTAIRS";"Freq";"Body";"Accelerometer";"Jerk";"Magnitude";"SD";"NA";316;-0.676925075857595
"859";12;"LAYING";"Time";"NA";"Gyroscope";"NA";"NA";"Mean";"X";320;-0.0628663472537188
"860";12;"LAYING";"Time";"NA";"Gyroscope";"NA";"NA";"Mean";"Y";320;-0.0592027333975
"861";12;"LAYING";"Time";"NA";"Gyroscope";"NA";"NA";"Mean";"Z";320;0.0960742146838125
"862";12;"LAYING";"Time";"NA";"Gyroscope";"NA";"NA";"SD";"X";320;-0.727881704983125
"863";12;"LAYING";"Time";"NA";"Gyroscope";"NA";"NA";"SD";"Y";320;-0.73506282621875
"864";12;"LAYING";"Time";"NA";"Gyroscope";"NA";"NA";"SD";"Z";320;-0.671057678528125
"865";12;"LAYING";"Time";"NA";"Gyroscope";"NA";"Magnitude";"Mean";"NA";320;-0.63166805889875
"866";12;"LAYING";"Time";"NA";"Gyroscope";"NA";"Magnitude";"SD";"NA";320;-0.68485805678325
"867";12;"LAYING";"Time";"NA";"Gyroscope";"Jerk";"NA";"Mean";"X";320;-0.0731134377315625
"868";12;"LAYING";"Time";"NA";"Gyroscope";"Jerk";"NA";"Mean";"Y";320;-0.043678823491875
"869";12;"LAYING";"Time";"NA";"Gyroscope";"Jerk";"NA";"Mean";"Z";320;-0.0574585039485312
"870";12;"LAYING";"Time";"NA";"Gyroscope";"Jerk";"NA";"SD";"X";320;-0.709726149496875
"871";12;"LAYING";"Time";"NA";"Gyroscope";"Jerk";"NA";"SD";"Y";320;-0.8112325993125
"872";12;"LAYING";"Time";"NA";"Gyroscope";"Jerk";"NA";"SD";"Z";320;-0.749351860259375
"873";12;"LAYING";"Time";"NA";"Gyroscope";"Jerk";"Magnitude";"Mean";"NA";320;-0.77729447821875
"874";12;"LAYING";"Time";"NA";"Gyroscope";"Jerk";"Magnitude";"SD";"NA";320;-0.7863865328125
"875";12;"LAYING";"Time";"Body";"Accelerometer";"NA";"NA";"Mean";"X";320;0.27360872421875
"876";12;"LAYING";"Time";"Body";"Accelerometer";"NA";"NA";"Mean";"Y";320;-0.018337204411489
"877";12;"LAYING";"Time";"Body";"Accelerometer";"NA";"NA";"Mean";"Z";320;-0.106649116775
"878";12;"LAYING";"Time";"Body";"Accelerometer";"NA";"NA";"SD";"X";320;-0.583962207065
"879";12;"LAYING";"Time";"Body";"Accelerometer";"NA";"NA";"SD";"Y";320;-0.522040023435
"880";12;"LAYING";"Time";"Body";"Accelerometer";"NA";"NA";"SD";"Z";320;-0.699293531365625
"881";12;"LAYING";"Time";"Body";"Accelerometer";"NA";"Magnitude";"Mean";"NA";320;-0.559586545675313
"882";12;"LAYING";"Time";"Body";"Accelerometer";"NA";"Magnitude";"SD";"NA";320;-0.5743864944925
"883";12;"LAYING";"Time";"Body";"Accelerometer";"Jerk";"NA";"Mean";"X";320;0.070430311315625
"884";12;"LAYING";"Time";"Body";"Accelerometer";"Jerk";"NA";"Mean";"Y";320;0.0053115377979375
"885";12;"LAYING";"Time";"Body";"Accelerometer";"Jerk";"NA";"Mean";"Z";320;0.0003081123684
"886";12;"LAYING";"Time";"Body";"Accelerometer";"Jerk";"NA";"SD";"X";320;-0.582418267596875
"887";12;"LAYING";"Time";"Body";"Accelerometer";"Jerk";"NA";"SD";"Y";320;-0.571359817082031
"888";12;"LAYING";"Time";"Body";"Accelerometer";"Jerk";"NA";"SD";"Z";320;-0.79262193625
"889";12;"LAYING";"Time";"Body";"Accelerometer";"Jerk";"Magnitude";"Mean";"NA";320;-0.6300504918575
"890";12;"LAYING";"Time";"Body";"Accelerometer";"Jerk";"Magnitude";"SD";"NA";320;-0.566365683597188
"891";12;"LAYING";"Time";"Gravity";"Accelerometer";"NA";"NA";"Mean";"X";320;0.69922245131875
"892";12;"LAYING";"Time";"Gravity";"Accelerometer";"NA";"NA";"Mean";"Y";320;0.029976775735
"893";12;"LAYING";"Time";"Gravity";"Accelerometer";"NA";"NA";"Mean";"Z";320;0.0330295544910625
"894";12;"LAYING";"Time";"Gravity";"Accelerometer";"NA";"NA";"SD";"X";320;-0.96738343446875
"895";12;"LAYING";"Time";"Gravity";"Accelerometer";"NA";"NA";"SD";"Y";320;-0.9605729084375
"896";12;"LAYING";"Time";"Gravity";"Accelerometer";"NA";"NA";"SD";"Z";320;-0.9468085636875
"897";12;"LAYING";"Time";"Gravity";"Accelerometer";"NA";"Magnitude";"Mean";"NA";320;-0.559586545675313
"898";12;"LAYING";"Time";"Gravity";"Accelerometer";"NA";"Magnitude";"SD";"NA";320;-0.5743864944925
"899";12;"LAYING";"Freq";"NA";"Gyroscope";"NA";"NA";"Mean";"X";320;-0.661246826087188
"900";12;"LAYING";"Freq";"NA";"Gyroscope";"NA";"NA";"Mean";"Y";320;-0.74479814778125
"901";12;"LAYING";"Freq";"NA";"Gyroscope";"NA";"NA";"Mean";"Z";320;-0.657369914584375
"902";12;"LAYING";"Freq";"NA";"Gyroscope";"NA";"NA";"SD";"X";320;-0.750393858303125
"903";12;"LAYING";"Freq";"NA";"Gyroscope";"NA";"NA";"SD";"Y";320;-0.7334567315
"904";12;"LAYING";"Freq";"NA";"Gyroscope";"NA";"NA";"SD";"Z";320;-0.70823315425
"905";12;"LAYING";"Freq";"NA";"Gyroscope";"NA";"Magnitude";"Mean";"NA";320;-0.717311676745625
"906";12;"LAYING";"Freq";"NA";"Gyroscope";"NA";"Magnitude";"SD";"NA";320;-0.719438065809375
"907";12;"LAYING";"Freq";"NA";"Gyroscope";"Jerk";"Magnitude";"Mean";"NA";320;-0.78990285099375
"908";12;"LAYING";"Freq";"NA";"Gyroscope";"Jerk";"Magnitude";"SD";"NA";320;-0.7973614576875
"909";12;"LAYING";"Freq";"Body";"Accelerometer";"NA";"NA";"Mean";"X";320;-0.578920210879375
"910";12;"LAYING";"Freq";"Body";"Accelerometer";"NA";"NA";"Mean";"Y";320;-0.523287078731563
"911";12;"LAYING";"Freq";"Body";"Accelerometer";"NA";"NA";"Mean";"Z";320;-0.7266403145
"912";12;"LAYING";"Freq";"Body";"Accelerometer";"NA";"NA";"SD";"X";320;-0.586922577889687
"913";12;"LAYING";"Freq";"Body";"Accelerometer";"NA";"NA";"SD";"Y";320;-0.553076639139062
"914";12;"LAYING";"Freq";"Body";"Accelerometer";"NA";"NA";"SD";"Z";320;-0.709983235125
"915";12;"LAYING";"Freq";"Body";"Accelerometer";"NA";"Magnitude";"Mean";"NA";320;-0.55928367746625
"916";12;"LAYING";"Freq";"Body";"Accelerometer";"NA";"Magnitude";"SD";"NA";320;-0.65053328158
"917";12;"LAYING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"Mean";"X";320;-0.599109317756219
"918";12;"LAYING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"Mean";"Y";320;-0.591296422972219
"919";12;"LAYING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"Mean";"Z";320;-0.7754265825625
"920";12;"LAYING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"SD";"X";320;-0.602960063359688
"921";12;"LAYING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"SD";"Y";320;-0.579168053712969
"922";12;"LAYING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"SD";"Z";320;-0.80858300040625
"923";12;"LAYING";"Freq";"Body";"Accelerometer";"Jerk";"Magnitude";"Mean";"NA";320;-0.564239194378438
"924";12;"LAYING";"Freq";"Body";"Accelerometer";"Jerk";"Magnitude";"SD";"NA";320;-0.571614888155312
"925";13;"LAYING";"Time";"NA";"Gyroscope";"NA";"NA";"Mean";"X";327;-0.0562470618980061
"926";13;"LAYING";"Time";"NA";"Gyroscope";"NA";"NA";"Mean";"Y";327;-0.0616613787494801
"927";13;"LAYING";"Time";"NA";"Gyroscope";"NA";"NA";"Mean";"Z";327;0.098866059686422
"928";13;"LAYING";"Time";"NA";"Gyroscope";"NA";"NA";"SD";"X";327;-0.715109859672783
"929";13;"LAYING";"Time";"NA";"Gyroscope";"NA";"NA";"SD";"Y";327;-0.645728612088685
"930";13;"LAYING";"Time";"NA";"Gyroscope";"NA";"NA";"SD";"Z";327;-0.643337285033639
"931";13;"LAYING";"Time";"NA";"Gyroscope";"NA";"Magnitude";"Mean";"NA";327;-0.581215403184709
"932";13;"LAYING";"Time";"NA";"Gyroscope";"NA";"Magnitude";"SD";"NA";327;-0.636364939544342
"933";13;"LAYING";"Time";"NA";"Gyroscope";"Jerk";"NA";"Mean";"X";327;-0.0881182379434251
"934";13;"LAYING";"Time";"NA";"Gyroscope";"Jerk";"NA";"Mean";"Y";327;-0.0440836605146789
"935";13;"LAYING";"Time";"NA";"Gyroscope";"Jerk";"NA";"Mean";"Z";327;-0.0582718748712538
"936";13;"LAYING";"Time";"NA";"Gyroscope";"Jerk";"NA";"SD";"X";327;-0.715772980189602
"937";13;"LAYING";"Time";"NA";"Gyroscope";"Jerk";"NA";"SD";"Y";327;-0.718988591831804
"938";13;"LAYING";"Time";"NA";"Gyroscope";"Jerk";"NA";"SD";"Z";327;-0.712716428498471
"939";13;"LAYING";"Time";"NA";"Gyroscope";"Jerk";"Magnitude";"Mean";"NA";327;-0.712745036012232
"940";13;"LAYING";"Time";"NA";"Gyroscope";"Jerk";"Magnitude";"SD";"NA";327;-0.712056186747706
"941";13;"LAYING";"Time";"Body";"Accelerometer";"NA";"NA";"Mean";"X";327;0.275895876198777
"942";13;"LAYING";"Time";"Body";"Accelerometer";"NA";"NA";"Mean";"Y";327;-0.0176504796070948
"943";13;"LAYING";"Time";"Body";"Accelerometer";"NA";"NA";"Mean";"Z";327;-0.109135285550765
"944";13;"LAYING";"Time";"Body";"Accelerometer";"NA";"NA";"SD";"X";327;-0.624844460199083
"945";13;"LAYING";"Time";"Body";"Accelerometer";"NA";"NA";"SD";"Y";327;-0.448816097853364
"946";13;"LAYING";"Time";"Body";"Accelerometer";"NA";"NA";"SD";"Z";327;-0.587230562129052
"947";13;"LAYING";"Time";"Body";"Accelerometer";"NA";"Magnitude";"Mean";"NA";327;-0.539871637249541
"948";13;"LAYING";"Time";"Body";"Accelerometer";"NA";"Magnitude";"SD";"NA";327;-0.597230982062691
"949";13;"LAYING";"Time";"Body";"Accelerometer";"Jerk";"NA";"Mean";"X";327;0.0794393034550306
"950";13;"LAYING";"Time";"Body";"Accelerometer";"Jerk";"NA";"Mean";"Y";327;0.00387961953328135
"951";13;"LAYING";"Time";"Body";"Accelerometer";"Jerk";"NA";"Mean";"Z";327;-0.0123485923641621
"952";13;"LAYING";"Time";"Body";"Accelerometer";"Jerk";"NA";"SD";"X";327;-0.638889532599083
"953";13;"LAYING";"Time";"Body";"Accelerometer";"Jerk";"NA";"SD";"Y";327;-0.569700547488012
"954";13;"LAYING";"Time";"Body";"Accelerometer";"Jerk";"NA";"SD";"Z";327;-0.728452966311927
"955";13;"LAYING";"Time";"Body";"Accelerometer";"Jerk";"Magnitude";"Mean";"NA";327;-0.625466938809174
"956";13;"LAYING";"Time";"Body";"Accelerometer";"Jerk";"Magnitude";"SD";"NA";327;-0.610248540269939
"957";13;"LAYING";"Time";"Gravity";"Accelerometer";"NA";"NA";"Mean";"X";327;0.709996516908257
"958";13;"LAYING";"Time";"Gravity";"Accelerometer";"NA";"NA";"Mean";"Y";327;-0.0420858101162079
"959";13;"LAYING";"Time";"Gravity";"Accelerometer";"NA";"NA";"Mean";"Z";327;0.0443010536786239
"960";13;"LAYING";"Time";"Gravity";"Accelerometer";"NA";"NA";"SD";"X";327;-0.967268063455658
"961";13;"LAYING";"Time";"Gravity";"Accelerometer";"NA";"NA";"SD";"Y";327;-0.953540716850153
"962";13;"LAYING";"Time";"Gravity";"Accelerometer";"NA";"NA";"SD";"Z";327;-0.938727880275229
"963";13;"LAYING";"Time";"Gravity";"Accelerometer";"NA";"Magnitude";"Mean";"NA";327;-0.539871637249541
"964";13;"LAYING";"Time";"Gravity";"Accelerometer";"NA";"Magnitude";"SD";"NA";327;-0.597230982062691
"965";13;"LAYING";"Freq";"NA";"Gyroscope";"NA";"NA";"Mean";"X";327;-0.65864242140581
"966";13;"LAYING";"Freq";"NA";"Gyroscope";"NA";"NA";"Mean";"Y";327;-0.647152817899388
"967";13;"LAYING";"Freq";"NA";"Gyroscope";"NA";"NA";"Mean";"Z";327;-0.620471226529052
"968";13;"LAYING";"Freq";"NA";"Gyroscope";"NA";"NA";"SD";"X";327;-0.734657989051988
"969";13;"LAYING";"Freq";"NA";"Gyroscope";"NA";"NA";"SD";"Y";327;-0.650623558847401
"970";13;"LAYING";"Freq";"NA";"Gyroscope";"NA";"NA";"SD";"Z";327;-0.685774481529052
"971";13;"LAYING";"Freq";"NA";"Gyroscope";"NA";"Magnitude";"Mean";"NA";327;-0.652225306544343
"972";13;"LAYING";"Freq";"NA";"Gyroscope";"NA";"Magnitude";"SD";"NA";327;-0.691915161336391
"973";13;"LAYING";"Freq";"NA";"Gyroscope";"Jerk";"Magnitude";"Mean";"NA";327;-0.712054366504281
"974";13;"LAYING";"Freq";"NA";"Gyroscope";"Jerk";"Magnitude";"SD";"NA";327;-0.733183567759939
"975";13;"LAYING";"Freq";"Body";"Accelerometer";"NA";"NA";"Mean";"X";327;-0.638817912651682
"976";13;"LAYING";"Freq";"Body";"Accelerometer";"NA";"NA";"Mean";"Y";327;-0.493467193137125
"977";13;"LAYING";"Freq";"Body";"Accelerometer";"NA";"NA";"Mean";"Z";327;-0.629736258731804
"978";13;"LAYING";"Freq";"Body";"Accelerometer";"NA";"NA";"SD";"X";327;-0.620602036452599
"979";13;"LAYING";"Freq";"Body";"Accelerometer";"NA";"NA";"SD";"Y";327;-0.462584458627829
"980";13;"LAYING";"Freq";"Body";"Accelerometer";"NA";"NA";"SD";"Z";327;-0.599036895271407
"981";13;"LAYING";"Freq";"Body";"Accelerometer";"NA";"Magnitude";"Mean";"NA";327;-0.589928108599083
"982";13;"LAYING";"Freq";"Body";"Accelerometer";"NA";"Magnitude";"SD";"NA";327;-0.665344858593272
"983";13;"LAYING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"Mean";"X";327;-0.66008217407156
"984";13;"LAYING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"Mean";"Y";327;-0.603340489937615
"985";13;"LAYING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"Mean";"Z";327;-0.710831730361468
"986";13;"LAYING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"SD";"X";327;-0.649606227431844
"987";13;"LAYING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"SD";"Y";327;-0.562129866937645
"988";13;"LAYING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"SD";"Z";327;-0.744823539571865
"989";13;"LAYING";"Freq";"Body";"Accelerometer";"Jerk";"Magnitude";"Mean";"NA";327;-0.607295296423853
"990";13;"LAYING";"Freq";"Body";"Accelerometer";"Jerk";"Magnitude";"SD";"NA";327;-0.617075473106453
"991";14;"WALKING_UPSTAIRS";"Time";"NA";"Gyroscope";"NA";"NA";"Mean";"X";323;0.000253671358297214
"992";14;"WALKING_UPSTAIRS";"Time";"NA";"Gyroscope";"NA";"NA";"Mean";"Y";323;-0.0954921154823529
